"lats","longs"
49.32124,-122.89569
49.32128,-122.89575
49.32133,-122.89579
49.32138,-122.8958
49.32141,-122.89584
49.32146,-122.89589
49.32155,-122.89587
49.32159,-122.89585
49.32165,-122.89584
49.3217,-122.89583
49.32174,-122.89579
49.32179,-122.89576
49.32182,-122.89571
49.32187,-122.89567
49.32192,-122.89565
49.32197,-122.89565
49.32202,-122.89567
49.32207,-122.89571
49.32212,-122.89567
49.32217,-122.89571
49.32222,-122.8957
49.32227,-122.89571
49.32233,-122.89589
49.32237,-122.89593
49.32241,-122.89597
49.32245,-122.89601
49.3225,-122.89604
49.32252,-122.89611
49.32253,-122.89626
49.32256,-122.89631
49.32258,-122.89639
49.32261,-122.89652
49.32262,-122.89659
49.32263,-122.89667
49.32265,-122.89677
49.32265,-122.89685
49.32275,-122.89725
49.32275,-122.89735
49.32276,-122.89744
49.32277,-122.89751
49.32277,-122.89758
49.32276,-122.89765
49.32275,-122.89772
49.32276,-122.8978
49.32278,-122.89788
49.3228,-122.89796
49.32282,-122.89803
49.32283,-122.89811
49.32288,-122.89813
49.32293,-122.89812
49.32297,-122.89813
49.32302,-122.89811
49.32306,-122.89807
49.32311,-122.89805
49.32318,-122.89799
49.32323,-122.89796
49.32331,-122.89796
49.32337,-122.89795
49.3234,-122.89799
49.32345,-122.89798
49.3235,-122.89795
49.32353,-122.89783
49.3236,-122.89773
49.32363,-122.89765
49.32363,-122.89758
49.32357,-122.89748
49.32356,-122.89741
49.32354,-122.89733
49.32351,-122.89727
49.3235,-122.89719
49.32349,-122.89705
49.32348,-122.89697
49.32347,-122.8969
49.32345,-122.89683
49.32344,-122.89675
49.32344,-122.89668
49.32344,-122.8966
49.32343,-122.89652
49.32341,-122.89643
49.32341,-122.89636
49.32342,-122.89628
49.32339,-122.89621
49.32338,-122.89614
49.32337,-122.89606
49.32334,-122.896
49.32329,-122.896
49.32325,-122.89599
49.32319,-122.89596
49.32315,-122.89591
49.32314,-122.89583
49.32314,-122.89576
49.32313,-122.89563
49.32312,-122.89554
49.32313,-122.89546
49.32308,-122.89538
49.32303,-122.89535
49.32299,-122.89531
49.32294,-122.89528
49.32289,-122.89525
49.32285,-122.89521
49.32283,-122.89515
49.32278,-122.89512
49.32273,-122.89511
49.32268,-122.89511
49.3226,-122.89505
49.32254,-122.89505
49.32248,-122.89507
49.32243,-122.89507
49.32238,-122.89508
49.32233,-122.89506
49.32228,-122.89505
49.32222,-122.89503
49.32217,-122.89505
49.32207,-122.89508
49.32201,-122.89508
49.32196,-122.89507
49.32191,-122.89506
49.32186,-122.89505
49.32181,-122.89504
49.32176,-122.89501
49.32172,-122.89498
49.32168,-122.89495
49.32165,-122.89489
49.32163,-122.89475
49.32161,-122.89468
49.32157,-122.89461
49.32153,-122.89456
49.32148,-122.89453
49.32143,-122.89453
49.32139,-122.8945
49.32135,-122.89445
49.32131,-122.89441
49.32125,-122.89438
49.32121,-122.89434
49.32116,-122.89428
49.32113,-122.89422
49.3211,-122.89416
49.32108,-122.8941
49.32105,-122.89403
49.32103,-122.89396
49.32099,-122.89391
49.32095,-122.89386
49.32093,-122.89379
49.32088,-122.89376
49.32085,-122.8937
49.32083,-122.89364
49.32082,-122.89357
49.32077,-122.89347
49.32079,-122.8934
49.32081,-122.89333
49.32083,-122.89326
49.32076,-122.89317
49.32072,-122.89313
49.32069,-122.89307
49.32065,-122.89302
49.32061,-122.89298
49.32055,-122.89295
49.3205,-122.89294
49.32045,-122.89293
49.3204,-122.89294
49.32035,-122.8929
49.32029,-122.8929
49.32021,-122.89291
49.32017,-122.89286
49.32014,-122.89281
49.32011,-122.89272
49.32008,-122.89267
49.32004,-122.89264
